
rho             theta           phi             
0.88560804671   -0.08374129694  0.00014115790   
0.88553528964   -0.08375469992  0.00014278641   
0.88546210344   -0.08376818861  0.00014442562   
0.88538849700   -0.08378176151  0.00014607537   
0.88531446226   -0.08379542021  0.00014773586   
0.88523999289   -0.08380916604  0.00014940724   
0.88516508870   -0.08382299914  0.00015108955   
0.88508975800   -0.08383691813  0.00015278263   
0.88501399307   -0.08385092456  0.00015448666   
0.88493781126   -0.08386501537  0.00015620128   
0.88486118105   -0.08387919651  0.00015792723   
0.88478413546   -0.08389346203  0.00015966378   
0.88470665592   -0.08390781550  0.00016141137   
0.88462875321   -0.08392225505  0.00016316979   
0.88455040845   -0.08393678434  0.00016493949   
0.88447164355   -0.08395139945  0.00016671999   
0.88439243994   -0.08396610396  0.00016851174   
0.88431280179   -0.08398089724  0.00017031467   
0.88423273679   -0.08399577803  0.00017212863   
0.88415222104   -0.08401075091  0.00017395419   
0.88407126745   -0.08402581364  0.00017579108   
0.88398988456   -0.08404096478  0.00017763913   
0.88390805208   -0.08405620826  0.00017949883   
0.88382580518   -0.08407153768  0.00018136941   
0.88374310681   -0.08408696012  0.00018325173   
0.88365997630   -0.08410247212  0.00018514538   
0.88357642784   -0.08411807120  0.00018705007   
0.88349242627   -0.08413376407  0.00018896662   
0.88340800700   -0.08414954429  0.00019089426   
0.88332314338   -0.08416541700  0.00019283362   
0.88323783832   -0.08418138183  0.00019478466   
0.88315209131   -0.08419743904  0.00019674742   
0.88306591086   -0.08421358721  0.00019872173   
0.88297928536   -0.08422982868  0.00020070790   
0.88289224135   -0.08424615864  0.00020270533   
0.88280473787   -0.08426258497  0.00020471501   
0.88271680940   -0.08427910135  0.00020673616   
0.88262843311   -0.08429571225  0.00020876935   
0.88253964357   -0.08431241136  0.00021081380   
0.88245039883   -0.08432920675  0.00021287052   
0.88236072452   -0.08434609376  0.00021493893   
0.88227060877   -0.08436307482  0.00021701936   
0.88218004704   -0.08438015098  0.00021911193   
0.88208905434   -0.08439731958  0.00022121633   
0.88199762799   -0.08441458132  0.00022333265   
0.88190576738   -0.08443193650  0.00022546094   
0.88181346753   -0.08444938626  0.00022760134   
0.88172072659   -0.08446693114  0.00022975394   
0.88162754442   -0.08448457136  0.00023191876   
0.88153392158   -0.08450230700  0.00023409583   
0.88143986915   -0.08452013618  0.00023628493   
0.88134538360   -0.08453805976  0.00023848617   
0.88125045677   -0.08455607948  0.00024069977   
0.88115507995   -0.08457419721  0.00024292597   
0.88105929146   -0.08459240587  0.00024516391   
0.88096306407   -0.08461071083  0.00024741427   
0.88086640556   -0.08462911082  0.00024967689   
0.88076929222   -0.08464761058  0.00025195237   
0.88067175282   -0.08466620483  0.00025424007   
0.88057377696   -0.08468489577  0.00025654026   
0.88047537823   -0.08470368101  0.00025885267   
0.88037653867   -0.08472256420  0.00026117776   
0.88027726423   -0.08474154443  0.00026351542   
0.88017756073   -0.08476062080  0.00026586555   
0.88007743526   -0.08477979217  0.00026822802   
0.87997685800   -0.08479906448  0.00027060358   
0.87987582970   -0.08481843781  0.00027299224   
0.87977439450   -0.08483790394  0.00027539300   
0.87967250530   -0.08485747212  0.00027780702   
0.87957017401   -0.08487714031  0.00028023405   
0.87946743403   -0.08489690232  0.00028267334   
0.87936424395   -0.08491676634  0.00028512592   
0.87926061572   -0.08493673032  0.00028759153   
0.87915656579   -0.08495679133  0.00029006984   
0.87905209848   -0.08497694877  0.00029256077   
0.87894718077   -0.08499720926  0.00029506516   
0.87884184058   -0.08501756766  0.00029758238   
0.87883129317   -0.08501960699  0.00029783458   
0.87882601713   -0.08502062717  0.00029796074   
0.87879961348   -0.08502573321  0.00029859222   
0.87878893225   -0.08502779908  0.00029884773   
0.87878839803   -0.08502790241  0.00029886051   
0.87878813090   -0.08502795408  0.00029886690   
0.87878799734   -0.08502797991  0.00029887009   
0.87878793056   -0.08502799283  0.00029887169   
0.87878789717   -0.08502799928  0.00029887249   
0.87878788048   -0.08502800251  0.00029887289   
0.87878787964   -0.08502800268  0.00029887291   
0.87878787922   -0.08502800276  0.00029887292   
0.87878787901   -0.08502800280  0.00029887292   
0.87878787889   -0.08502800282  0.00029887293   
0.87878787881   -0.08502800284  0.00029887293   
0.87878787880   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
0.87878787879   -0.08502800284  0.00029887293   
