
rho             theta           phi             
0.91500261517   -0.08409198988  0.00047761905   
0.91490633774   -0.08410908555  0.00047957840   
0.91480976271   -0.08412623718  0.00048154423   
0.91471333579   -0.08414336563  0.00048350746   
0.91461656850   -0.08416055767  0.00048547805   
0.91451995398   -0.08417772570  0.00048744595   
0.91442330959   -0.08419490217  0.00048941487   
0.91432643550   -0.08421212261  0.00049138891   
0.91422948236   -0.08422936026  0.00049336497   
0.91413255263   -0.08424659689  0.00049534099   
0.91403551599   -0.08426385570  0.00049731960   
0.91393852154   -0.08428111016  0.00049929779   
0.91384118620   -0.08429842844  0.00050128335   
0.91374417800   -0.08431569169  0.00050326267   
0.91364687704   -0.08433301021  0.00050524839   
0.91354952347   -0.08435034127  0.00050723561   
0.91345210326   -0.08436768740  0.00050922461   
0.91335468988   -0.08438503550  0.00051121391   
0.91325714982   -0.08440240936  0.00051320623   
0.91315942623   -0.08441981912  0.00051520272   
0.91306159573   -0.08443725114  0.00051720184   
0.91296373464   -0.08445469185  0.00051920201   
0.91286579422   -0.08447214992  0.00052120423   
0.91276801689   -0.08448958214  0.00052320356   
0.91266999043   -0.08450706202  0.00052520841   
0.91257192448   -0.08452455218  0.00052721450   
0.91247371150   -0.08454207181  0.00052922404   
0.91237542616   -0.08455960761  0.00053123550   
0.91227707337   -0.08457715870  0.00053324877   
0.91217873578   -0.08459471035  0.00053526217   
0.91208018683   -0.08461230300  0.00053728034   
0.91198173500   -0.08462988159  0.00053929696   
0.91188320248   -0.08464747786  0.00054131567   
0.91178452821   -0.08466510273  0.00054333772   
0.91168576792   -0.08468274627  0.00054536198   
0.91158700393   -0.08470039376  0.00054738676   
0.91148817900   -0.08471805545  0.00054941323   
0.91138928996   -0.08473573190  0.00055144145   
0.91129033871   -0.08475342278  0.00055347139   
0.91119115204   -0.08477115908  0.00055550661   
0.91109221776   -0.08478885357  0.00055753710   
0.91099301008   -0.08480660028  0.00055957363   
0.91089384300   -0.08482434306  0.00056160979   
0.91079457261   -0.08484210767  0.00056364851   
0.91069518291   -0.08485989697  0.00056569012   
0.91059574026   -0.08487769911  0.00056773327   
0.91049629279   -0.08489550546  0.00056977697   
0.91039675592   -0.08491333118  0.00057182296   
0.91029716418   -0.08493117009  0.00057387052   
0.91019739613   -0.08494904396  0.00057592216   
0.91009784139   -0.08496688298  0.00057796986   
0.90999812101   -0.08498475506  0.00058002142   
0.90989822839   -0.08500266140  0.00058207697   
0.90979822937   -0.08502059021  0.00058413517   
0.90969818808   -0.08503852999  0.00058619469   
0.90959792598   -0.08505651279  0.00058825921   
0.90949770043   -0.08507449246  0.00059032344   
0.90939741535   -0.08509248622  0.00059238934   
0.90929705676   -0.08511049660  0.00059445722   
0.90919650739   -0.08512854466  0.00059652948   
0.90909606544   -0.08514657687  0.00059860000   
0.90899543850   -0.08516464575  0.00060067478   
0.90889479932   -0.08518272027  0.00060275027   
0.90879420574   -0.08520079006  0.00060482528   
0.90869353972   -0.08521887631  0.00060690225   
0.90859266121   -0.08523700420  0.00060898406   
0.90849185905   -0.08525512185  0.00061106476   
0.90839088032   -0.08527327471  0.00061314957   
0.90828975882   -0.08529145672  0.00061523778   
0.90818844703   -0.08530967645  0.00061733039   
0.90808719014   -0.08532788982  0.00061942233   
0.90798581754   -0.08534612750  0.00062151713   
0.90788453578   -0.08536435235  0.00062361052   
0.90778314193   -0.08538260089  0.00062570669   
0.90768142245   -0.08540091156  0.00062781006   
0.90757978506   -0.08541921099  0.00062991221   
0.90747821302   -0.08543750219  0.00063201347   
0.90737656775   -0.08545581012  0.00063411671   
0.90727464634   -0.08547417133  0.00063622614   
0.90717278208   -0.08549252580  0.00063833486   
0.90707079748   -0.08551090552  0.00064044654   
0.90696879164   -0.08552929264  0.00064255914   
0.90686659695   -0.08554771737  0.00064467612   
0.90676434263   -0.08556615644  0.00064679481   
0.90666205813   -0.08558460454  0.00064891460   
0.90655960741   -0.08560308622  0.00065103831   
0.90645742849   -0.08562152246  0.00065315686   
0.90635501707   -0.08564000425  0.00065528071   
0.90625274363   -0.08565846473  0.00065740217   
0.90615028296   -0.08567696261  0.00065952800   
0.90614001772   -0.08567881606  0.00065974100   
0.90608867369   -0.08568808706  0.00066080648   
0.90607830637   -0.08568995916  0.00066102163   
0.90607364124   -0.08569080159  0.00066111845   
0.90607130859   -0.08569122282  0.00066116686   
0.90607014224   -0.08569143344  0.00066119107   
0.90606431026   -0.08569248659  0.00066131210   
0.90606139413   -0.08569301320  0.00066137262   
0.90606124832   -0.08569303953  0.00066137565   
0.90606117542   -0.08569305270  0.00066137716   
0.90606081089   -0.08569311853  0.00066138473   
0.90606062863   -0.08569315144  0.00066138851   
0.90606061952   -0.08569315308  0.00066138870   
0.90606061431   -0.08569315403  0.00066138881   
0.90606061170   -0.08569315450  0.00066138886   
0.90606061020   -0.08569315477  0.00066138889   
0.90606060920   -0.08569315495  0.00066138891   
0.90606060853   -0.08569315507  0.00066138893   
0.90606060802   -0.08569315516  0.00066138894   
0.90606060761   -0.08569315523  0.00066138895   
0.90606060727   -0.08569315530  0.00066138895   
0.90606060696   -0.08569315535  0.00066138896   
0.90606060666   -0.08569315541  0.00066138897   
0.90606060636   -0.08569315546  0.00066138897   
0.90606060626   -0.08569315548  0.00066138897   
0.90606060613   -0.08569315550  0.00066138898   
0.90606060610   -0.08569315551  0.00066138898   
0.90606060607   -0.08569315551  0.00066138898   
0.90606060606   -0.08569315551  0.00066138898   
0.90606060605   -0.08569315552  0.00066138898   
0.90606060604   -0.08569315552  0.00066138898   
0.90606060599   -0.08569315553  0.00066138898   
0.90606060573   -0.08569315558  0.00066138899   
0.90606060441   -0.08569315581  0.00066138901   
0.90606059785   -0.08569315700  0.00066138915   
0.90606056501   -0.08569316293  0.00066138983   
0.90606040082   -0.08569319258  0.00066139324   
0.90605957989   -0.08569334083  0.00066141028   
0.90605547508   -0.08569408210  0.00066149547   
0.90603494796   -0.08569778909  0.00066192150   
0.90593427410   -0.08571597191  0.00066401125   
0.90583263114   -0.08573433331  0.00066612159   
0.90573091360   -0.08575271177  0.00066823396   
0.90562914076   -0.08577110379  0.00067034795   
0.90552712013   -0.08578954420  0.00067246757   
0.90542523064   -0.08580796449  0.00067458495   
0.90532317378   -0.08582641865  0.00067670628   
0.90522105321   -0.08584488794  0.00067882942   
0.90511867284   -0.08586340784  0.00068095844   
0.90501646463   -0.08588190022  0.00068308437   
0.90491406719   -0.08590043048  0.00068521471   
0.90481148317   -0.08591899814  0.00068734942   
0.90470892919   -0.08593756402  0.00068948400   
0.90460655796   -0.08595610045  0.00069161525   
0.90450387121   -0.08597469766  0.00069375356   
0.90440107842   -0.08599331775  0.00069589457   
0.90429826631   -0.08601194501  0.00069803646   
0.90419543130   -0.08603058010  0.00070017933   
0.90409237366   -0.08604925921  0.00070232732   
0.90398923325   -0.08606795702  0.00070447753   
0.90388600929   -0.08608667369  0.00070662997   
0.90378280647   -0.08610539022  0.00070878246   
0.90367968570   -0.08612409558  0.00071093374   
0.90357642796   -0.08614282949  0.00071308836   
0.90347308863   -0.08616158193  0.00071524518   
0.90336937412   -0.08618040618  0.00071741033   
0.90326579974   -0.08619920874  0.00071957305   
0.90316203052   -0.08621805043  0.00072174034   
0.90305846500   -0.08623685887  0.00072390386   
0.90295472987   -0.08625570186  0.00072607143   
0.90285082786   -0.08627457893  0.00072824298   
0.90274689314   -0.08629346571  0.00073041572   
0.90264299737   -0.08631234918  0.00073258814   
0.90253880961   -0.08633128951  0.00073476717   
0.90243473668   -0.08635021275  0.00073694430   
0.90233047662   -0.08636917382  0.00073912585   
0.90222619003   -0.08638814350  0.00074130845   
0.90212168191   -0.08640715730  0.00074349620   
0.90201731413   -0.08642614938  0.00074568151   
0.90191263704   -0.08644520157  0.00074787381   
0.90180795373   -0.08646425873  0.00075006674   
0.90170331519   -0.08648331158  0.00075225925   
0.90159853127   -0.08650239474  0.00075445530   
0.90149368348   -0.08652149338  0.00075665321   
0.90138872964   -0.08654061520  0.00075885385   
0.90128376393   -0.08655974304  0.00076105525   
0.90117866770   -0.08657889854  0.00076325989   
0.90107355064   -0.08659806172  0.00076546549   
0.90096823458   -0.08661726505  0.00076767577   
0.90086293852   -0.08663646864  0.00076988615   
0.90075742636   -0.08665571554  0.00077210158   
0.90065181015   -0.08667498534  0.00077431971   
0.90054626716   -0.08669424570  0.00077653682   
0.90044059433   -0.08671353367  0.00077875717   
0.90033491253   -0.08673282721  0.00078097823   
0.90022901870   -0.08675216340  0.00078320427   
0.90012316928   -0.08677149542  0.00078542989   
0.90001720103   -0.08679085309  0.00078765854   
0.89991111907   -0.08681023550  0.00078989009   
0.89980508212   -0.08682961364  0.00079212122   
0.89969881422   -0.08684903797  0.00079435773   
0.89959247375   -0.08686847954  0.00079659629   
0.89948603288   -0.08688794346  0.00079883750   
0.89937969805   -0.08690739198  0.00080107699   
0.89927299150   -0.08692691250  0.00080332484   
0.89916631457   -0.08694643162  0.00080557260   
0.89905965422   -0.08696595172  0.00080782053   
0.89895296222   -0.08698548163  0.00081006966   
0.89884627871   -0.08700501401  0.00081231914   
0.89873941836   -0.08702458280  0.00081457288   
0.89863253788   -0.08704415931  0.00081682757   
0.89852556020   -0.08706375767  0.00081908484   
0.89841856554   -0.08708336319  0.00082134300   
0.89831115138   -0.08710304966  0.00082361055   
0.89820380899   -0.08712272705  0.00082587713   
0.89809643408   -0.08714241448  0.00082814492   
0.89798890933   -0.08716213348  0.00083041641   
0.89788132426   -0.08718186765  0.00083268972   
0.89777403715   -0.08720155124  0.00083495727   
0.89766628032   -0.08722132512  0.00083723528   
0.89755850436   -0.08724110664  0.00083951424   
0.89745055568   -0.08726092398  0.00084179739   
0.89734253029   -0.08728075955  0.00084408270   
0.89723457178   -0.08730058698  0.00084636714   
0.89712655683   -0.08732042892  0.00084865332   
0.89701847787   -0.08734028676  0.00085094139   
0.89691015474   -0.08736019363  0.00085323518   
0.89680207638   -0.08738005968  0.00085552433   
0.89669362376   -0.08739999870  0.00085782196   
0.89658517013   -0.08741994209  0.00086012015   
0.89647675192   -0.08743988315  0.00086241814   
0.89636816217   -0.08745985996  0.00086472031   
0.89625935507   -0.08747988097  0.00086702764   
0.89615060196   -0.08749989625  0.00086933437   
0.89604175860   -0.08751993237  0.00087164358   
0.89593283638   -0.08753998723  0.00087395500   
0.89582386882   -0.08756005468  0.00087626794   
0.89571483136   -0.08758013923  0.00087858292   
0.89560569153   -0.08760024690  0.00088090062   
0.89549648708   -0.08762037072  0.00088322025   
0.89538706289   -0.08764053932  0.00088554511   
0.89527768257   -0.08766070410  0.00088786959   
0.89516825887   -0.08768088115  0.00089019555   
0.89505871115   -0.08770108537  0.00089252471   
0.89494902241   -0.08772131989  0.00089485742   
0.89483924483   -0.08774157512  0.00089719259   
0.89472939247   -0.08776184845  0.00089952990   
0.89461952708   -0.08778212852  0.00090186806   
0.89450955712   -0.08780243222  0.00090420900   
0.89439952135   -0.08782275240  0.00090655191   
0.89428950035   -0.08784307420  0.00090889507   
0.89417919230   -0.08786345337  0.00091124491   
0.89406896209   -0.08788382252  0.00091359366   
0.89395854007   -0.08790423149  0.00091594706   
0.89384804718   -0.08792465794  0.00091830254   
0.89373755965   -0.08794508778  0.00092065848   
0.89362695291   -0.08796554405  0.00092301752   
0.89351627471   -0.08798601795  0.00092537867   
0.89340552596   -0.08800650930  0.00092774189   
0.89329471976   -0.08802701569  0.00093010691   
0.89318376639   -0.08804755374  0.00093247564   
0.89307270936   -0.08806811542  0.00093484716   
0.89296169333   -0.08808867395  0.00093721838   
0.89295058536   -0.08809073122  0.00093745567   
0.89294533388   -0.08809170385  0.00093756786   
0.89294270802   -0.08809219019  0.00093762395   
0.89292957768   -0.08809462212  0.00093790446   
0.89292951203   -0.08809463428  0.00093790586   
0.89292947920   -0.08809464036  0.00093790656   
0.89292931506   -0.08809467076  0.00093791007   
0.89292930685   -0.08809467228  0.00093791024   
0.89292930275   -0.08809467304  0.00093791033   
0.89292930068   -0.08809467342  0.00093791037   
0.89292929954   -0.08809467364  0.00093791040   
0.89292929382   -0.08809467469  0.00093791052   
0.89292929306   -0.08809467483  0.00093791054   
0.89292929299   -0.08809467485  0.00093791054   
0.89292929294   -0.08809467486  0.00093791054   
0.89292929293   -0.08809467486  0.00093791054   
0.89292929292   -0.08809467486  0.00093791054   
0.89292929291   -0.08809467486  0.00093791054   
0.89292929287   -0.08809467487  0.00093791054   
0.89292929264   -0.08809467491  0.00093791055   
0.89292929151   -0.08809467512  0.00093791057   
0.89292928586   -0.08809467617  0.00093791069   
0.89292925761   -0.08809468140  0.00093791129   
0.89292911636   -0.08809470756  0.00093791431   
0.89292841008   -0.08809483838  0.00093792940   
0.89292487860   -0.08809549247  0.00093800484   
