
rho             theta           phi             
0.88813825215   -0.08327099658  0.00008330864   
0.88808651993   -0.08328018476  0.00008440159   
0.88803465901   -0.08328939692  0.00008549740   
0.88798248661   -0.08329866553  0.00008659993   
0.88793019778   -0.08330795596  0.00008770507   
0.88787768996   -0.08331728643  0.00008881498   
0.88782492256   -0.08332666417  0.00008993053   
0.88777213994   -0.08333604578  0.00009104654   
0.88771893727   -0.08334550321  0.00009217159   
0.88766555285   -0.08335499413  0.00009330063   
0.88761218284   -0.08336448366  0.00009442951   
0.88755837028   -0.08337405308  0.00009556791   
0.88750444007   -0.08338364463  0.00009670895   
0.88745028998   -0.08339327649  0.00009785479   
0.88739603740   -0.08340292780  0.00009900296   
0.88734141481   -0.08341264617  0.00010015912   
0.88728654891   -0.08342240908  0.00010132058   
0.88723160490   -0.08343218713  0.00010248386   
0.88717642565   -0.08344200831  0.00010365228   
0.88712116296   -0.08345184560  0.00010482262   
0.88706556760   -0.08346174340  0.00010600018   
0.88700981666   -0.08347167018  0.00010718119   
0.88695376281   -0.08348165220  0.00010836879   
0.88689755906   -0.08349166222  0.00010955973   
0.88684112144   -0.08350171522  0.00011075579   
0.88678454393   -0.08351179446  0.00011195498   
0.88672795698   -0.08352187672  0.00011315455   
0.88667093373   -0.08353203806  0.00011436353   
0.88661385449   -0.08354221073  0.00011557388   
0.88655665260   -0.08355240662  0.00011678700   
0.88649908337   -0.08356266936  0.00011800808   
0.88644121952   -0.08357298601  0.00011923559   
0.88638335228   -0.08358330466  0.00012046335   
0.88632510974   -0.08359369164  0.00012169924   
0.88626671027   -0.08360410803  0.00012293865   
0.88620809177   -0.08361456491  0.00012418289   
0.88614949313   -0.08362501968  0.00012542689   
0.88609055799   -0.08363553593  0.00012667822   
0.88603155127   -0.08364606641  0.00012793125   
0.88597235145   -0.08365663280  0.00012918856   
0.88591278328   -0.08366726642  0.00013045389   
0.88585304232   -0.08367793237  0.00013172308   
0.88579310878   -0.08368863420  0.00013299654   
0.88573290937   -0.08369938501  0.00013427585   
0.88567256398   -0.08371016341  0.00013555845   
0.88561205040   -0.08372097338  0.00013684482   
0.88555131789   -0.08373182399  0.00013813604   
0.88549049919   -0.08374269155  0.00013942929   
0.88542932325   -0.08375362451  0.00014073034   
0.88536816028   -0.08376455671  0.00014203130   
0.88530667346   -0.08377554837  0.00014333935   
0.88524516047   -0.08378654629  0.00014464817   
0.88518341384   -0.08379758758  0.00014596215   
0.88512136051   -0.08380868532  0.00014728286   
0.88505913045   -0.08381981629  0.00014860754   
0.88499665553   -0.08383099268  0.00014993764   
0.88493402748   -0.08384219811  0.00015127121   
0.88487119340   -0.08385344205  0.00015260938   
0.88480828192   -0.08386470151  0.00015394940   
0.88474512673   -0.08387600625  0.00015529482   
0.88468162949   -0.08388737390  0.00015664775   
0.88461805106   -0.08389875778  0.00015800262   
0.88455432017   -0.08391017066  0.00015936095   
0.88449034133   -0.08392162966  0.00016072479   
0.88442623963   -0.08393311239  0.00016209146   
0.88436192079   -0.08394463575  0.00016346298   
0.88429744069   -0.08395618974  0.00016483816   
0.88423274246   -0.08396778458  0.00016621822   
0.88416782522   -0.08397942044  0.00016760317   
0.88410284220   -0.08399106986  0.00016898975   
0.88403768543   -0.08400275221  0.00017038026   
0.88397227610   -0.08401448164  0.00017177639   
0.88390653093   -0.08402627311  0.00017317992   
0.88384081224   -0.08403806164  0.00017458311   
0.88377488533   -0.08404988936  0.00017599097   
0.88370886298   -0.08406173603  0.00017740111   
0.88364252025   -0.08407364204  0.00017881833   
0.88357589497   -0.08408560062  0.00018024181   
0.88350923557   -0.08409756720  0.00018166626   
0.88344240531   -0.08410956633  0.00018309460   
0.88337538671   -0.08412160117  0.00018452721   
0.88330812075   -0.08413368233  0.00018596534   
0.88324066014   -0.08414580037  0.00018740788   
0.88317295340   -0.08415796455  0.00018885592   
0.88310506541   -0.08417016325  0.00019030808   
0.88303702620   -0.08418239106  0.00019176373   
0.88296874268   -0.08419466475  0.00019322485   
0.88290037014   -0.08420695642  0.00019468813   
0.88283180581   -0.08421928455  0.00019615576   
0.88276306198   -0.08423164694  0.00019762748   
0.88269407559   -0.08424405497  0.00019910465   
0.88262515513   -0.08425645315  0.00020058066   
0.88255589485   -0.08426891449  0.00020206421   
0.88248654861   -0.08428139333  0.00020354985   
0.88241689721   -0.08429392913  0.00020504229   
0.88234698851   -0.08430651331  0.00020654051   
0.88227699353   -0.08431911509  0.00020804083   
0.88220683139   -0.08433174905  0.00020954500   
0.88213653320   -0.08434440960  0.00021105235   
0.88206587087   -0.08435713785  0.00021256777   
0.88199504221   -0.08436989818  0.00021408703   
0.88192416724   -0.08438266898  0.00021560755   
0.88185310896   -0.08439547496  0.00021713228   
0.88178178444   -0.08440833108  0.00021866299   
0.88171025573   -0.08442122616  0.00022019835   
0.88163856234   -0.08443415312  0.00022173752   
0.88156663825   -0.08444712387  0.00022328192   
0.88149459461   -0.08446011839  0.00022482917   
0.88142232642   -0.08447315563  0.00022638152   
0.88134992296   -0.08448621949  0.00022793705   
0.88127730873   -0.08449932363  0.00022949739   
0.88120448477   -0.08451246787  0.00023106253   
0.88113165818   -0.08452561484  0.00023262800   
0.88105854198   -0.08453881637  0.00023419999   
0.88098520649   -0.08455205978  0.00023577698   
0.88091165659   -0.08456534421  0.00023735887   
0.88083794625   -0.08457865993  0.00023894450   
0.88076399652   -0.08459202123  0.00024053557   
0.88068988153   -0.08460541473  0.00024213049   
0.88061558176   -0.08461884397  0.00024372969   
0.88054117770   -0.08463229443  0.00024533143   
0.88046679059   -0.08464574418  0.00024693309   
0.88039201378   -0.08465926678  0.00024854345   
0.88031711598   -0.08467281365  0.00025015672   
0.88024208543   -0.08468638693  0.00025177314   
0.88016676183   -0.08470001566  0.00025339619   
0.88009120391   -0.08471368921  0.00025502459   
0.88001555990   -0.08472738080  0.00025665515   
0.87993971852   -0.08474111056  0.00025829027   
0.87986370107   -0.08475487467  0.00025992950   
0.87978746814   -0.08476868029  0.00026157369   
0.87971103032   -0.08478252551  0.00026322261   
0.87963443420   -0.08479640191  0.00026487526   
0.87955771036   -0.08481030397  0.00026653099   
0.87948068603   -0.08482426302  0.00026819351   
0.87940355988   -0.08483824308  0.00026985856   
0.87932627648   -0.08485225420  0.00027152732   
0.87924877781   -0.08486630692  0.00027320105   
0.87917118078   -0.08488038006  0.00027487723   
0.87909321170   -0.08489452328  0.00027656177   
0.87901518114   -0.08490868026  0.00027824797   
0.87893704983   -0.08492285815  0.00027993668   
0.87885866925   -0.08493708392  0.00028163110   
0.87885084366   -0.08493850437  0.00028180029   
0.87881165601   -0.08494561790  0.00028264758   
0.87880387672   -0.08494703011  0.00028281579   
0.87879998560   -0.08494773649  0.00028289993   
0.87879803968   -0.08494808975  0.00028294201   
0.87878830637   -0.08494985675  0.00028315248   
0.87878826141   -0.08494986491  0.00028315345   
0.87878803661   -0.08494990572  0.00028315831   
0.87878792420   -0.08494992613  0.00028316074   
0.87878791858   -0.08494992715  0.00028316086   
0.87878789048   -0.08494993225  0.00028316147   
0.87878788908   -0.08494993250  0.00028316150   
0.87878788205   -0.08494993378  0.00028316165   
0.87878788167   -0.08494993385  0.00028316166   
0.87878787979   -0.08494993419  0.00028316170   
0.87878787963   -0.08494993422  0.00028316170   
0.87878787882   -0.08494993437  0.00028316172   
0.87878787880   -0.08494993437  0.00028316172   
0.87878787879   -0.08494993437  0.00028316172   
0.87878787878   -0.08494993437  0.00028316172   
0.87878787878   -0.08494993437  0.00028316172   
0.87878787877   -0.08494993438  0.00028316172   
0.87878787870   -0.08494993439  0.00028316172   
0.87878787837   -0.08494993445  0.00028316173   
0.87878787669   -0.08494993475  0.00028316177   
0.87878786829   -0.08494993628  0.00028316195   
0.87878782630   -0.08494994390  0.00028316286   
0.87878761637   -0.08494998201  0.00028316740   
0.87878656664   -0.08495017258  0.00028319010   
0.87878131677   -0.08495112567  0.00028330362   
0.87875547825   -0.08495581670  0.00028386237   
0.87868020210   -0.08496948492  0.00028549043   
0.87860391320   -0.08498333958  0.00028714071   
0.87852746754   -0.08499722529  0.00028879471   
0.87845087685   -0.08501113994  0.00029045218   
0.87837408394   -0.08502509394  0.00029211435   
0.87829715731   -0.08503907485  0.00029377975   
0.87821998080   -0.08505310382  0.00029545089   
0.87814266604   -0.08506716056  0.00029712537   
0.87806512949   -0.08508126030  0.00029880498   
0.87798734971   -0.08509540694  0.00030049020   
0.87790949217   -0.08510957041  0.00030217745   
0.87783150723   -0.08512375976  0.00030386780   
0.87775337802   -0.08513797807  0.00030556162   
0.87767485065   -0.08515227156  0.00030726442   
0.87759618159   -0.08516659360  0.00030897064   
0.87751743068   -0.08518093329  0.00031067898   
0.87743845728   -0.08519531627  0.00031239250   
0.87735917904   -0.08520975756  0.00031411299   
0.87727975471   -0.08522422826  0.00031583701   
0.87720012654   -0.08523873893  0.00031756580   
0.87712043167   -0.08525326457  0.00031929640   
0.87704056096   -0.08526782511  0.00032103118   
0.87696048052   -0.08528242673  0.00032277088   
0.87688005981   -0.08529709328  0.00032451833   
0.87679955278   -0.08531177845  0.00032626802   
0.87671885715   -0.08532650094  0.00032802218   
0.87663803877   -0.08534124873  0.00032977937   
0.87655700767   -0.08535603827  0.00033154157   
0.87647571048   -0.08537087932  0.00033330991   
0.87639417165   -0.08538576745  0.00033508390   
0.87631246037   -0.08540069005  0.00033686200   
0.87623061550   -0.08541564004  0.00033864340   
0.87614869654   -0.08543060657  0.00034042679   
0.87606657840   -0.08544561250  0.00034221489   
0.87598421024   -0.08546066715  0.00034400882   
0.87590163839   -0.08547576208  0.00034580757   
0.87581899751   -0.08549087269  0.00034760821   
0.87573601730   -0.08550604842  0.00034941664   
0.87565297674   -0.08552123829  0.00035122677   
0.87556965452   -0.08553648278  0.00035304343   
0.87548612706   -0.08555176795  0.00035486496   
0.87540234096   -0.08556710360  0.00035669253   
0.87531851076   -0.08558245048  0.00035852146   
0.87523450860   -0.08559783200  0.00036035454   
0.87515029793   -0.08561325489  0.00036219257   
0.87506585496   -0.08562872353  0.00036403607   
0.87498132787   -0.08564421079  0.00036588182   
0.87489667085   -0.08565972507  0.00036773081   
0.87481168742   -0.08567530242  0.00036958734   
0.87472647854   -0.08569092436  0.00037144920   
0.87464111672   -0.08570657762  0.00037331482   
0.87455568489   -0.08572224701  0.00037518239   
0.87446988729   -0.08573798679  0.00037705837   
0.87438398099   -0.08575374985  0.00037893714   
0.87429789767   -0.08576954872  0.00038082020   
0.87421159138   -0.08578539188  0.00038270857   
0.87412514210   -0.08580126465  0.00038460049   
0.87403845579   -0.08581718434  0.00038649802   
0.87395147810   -0.08583316095  0.00038840236   
0.87386440090   -0.08584915927  0.00039030931   
0.87377716287   -0.08586519058  0.00039222022   
0.87368974019   -0.08588125927  0.00039413560   
0.87360214557   -0.08589736304  0.00039605519   
0.87351441423   -0.08591349542  0.00039797822   
0.87342660549   -0.08592964553  0.00039990337   
0.87333849864   -0.08594585398  0.00040183551   
0.87325015763   -0.08596210905  0.00040377323   
0.87316164325   -0.08597839956  0.00040571519   
0.87307290100   -0.08599473558  0.00040766260   
0.87298404654   -0.08601109584  0.00040961293   
0.87289500974   -0.08602749327  0.00041156771   
0.87280586963   -0.08604391334  0.00041352521   
0.87271642239   -0.08606039361  0.00041548991   
0.87262677733   -0.08607691398  0.00041745941   
0.87253703704   -0.08609345556  0.00041943147   
0.87244703562   -0.08611004895  0.00042140972   
0.87235687591   -0.08612667523  0.00042339193   
0.87226663939   -0.08614331938  0.00042537628   
0.87217618914   -0.08616000667  0.00042736580   
0.87208536273   -0.08617676712  0.00042936407   
0.87199442652   -0.08619355160  0.00043136522   
0.87190333130   -0.08621036921  0.00043337035   
0.87181214535   -0.08622720736  0.00043537795   
0.87172068544   -0.08624409992  0.00043739207   
0.87162906574   -0.08626102582  0.00043941018   
0.87153725256   -0.08627799131  0.00044143303   
0.87144526599   -0.08629499271  0.00044346019   
0.87135307768   -0.08631203528  0.00044549228   
0.87126082418   -0.08632909380  0.00044752630   
0.87116815651   -0.08634623282  0.00044956994   
0.87107542375   -0.08636338781  0.00045161551   
0.87098262377   -0.08638055919  0.00045366306   
0.87088950751   -0.08639779306  0.00045571808   
0.87079627806   -0.08641505186  0.00045777610   
0.87070275073   -0.08643236982  0.00045984119   
0.87060919412   -0.08644969721  0.00046190744   
0.87051529194   -0.08646709264  0.00046398182   
0.87042114777   -0.08648453698  0.00046606206   
0.87032692749   -0.08650199949  0.00046814449   
0.87023261572   -0.08651948305  0.00047022945   
0.87013813316   -0.08653700237  0.00047231870   
0.87004335614   -0.08655458042  0.00047441498   
0.86994832477   -0.08657220980  0.00047651740   
0.86985320490   -0.08658985976  0.00047862231   
0.86975797114   -0.08660753503  0.00048073025   
0.86966251343   -0.08662525606  0.00048284368   
0.86956675479   -0.08664303718  0.00048496430   
0.86947081189   -0.08666085676  0.00048708952   
0.86937481700   -0.08667869025  0.00048921643   
0.86927869350   -0.08669655190  0.00049134673   
0.86918220764   -0.08671448517  0.00049348558   
0.86908572330   -0.08673242247  0.00049562495   
0.86898893812   -0.08675042002  0.00049777152   
0.86889186974   -0.08676847458  0.00049992492   
0.86879462090   -0.08678656709  0.00050208287   
0.86869728213   -0.08680468071  0.00050424336   
0.86859975486   -0.08682283381  0.00050640858   
0.86850210196   -0.08684101472  0.00050857714   
0.86840421406   -0.08685924382  0.00051075148   
0.86830609386   -0.08687752063  0.00051293153   
0.86820780690   -0.08689583299  0.00051511585   
0.86810939008   -0.08691417404  0.00051730361   
0.86801068058   -0.08693257416  0.00051949844   
0.86791183514   -0.08695100415  0.00052169686   
0.86781293386   -0.08696944911  0.00052389709   
0.86771364363   -0.08698797118  0.00052610654   
0.86761428157   -0.08700651124  0.00052831816   
0.86751469397   -0.08702509800  0.00053053538   
0.86741493957   -0.08704372053  0.00053275689   
0.86731508350   -0.08706236668  0.00053498124   
0.86721492119   -0.08708107469  0.00053721299   
0.86711467097   -0.08709980380  0.00053944729   
0.86701422048   -0.08711857504  0.00054168663   
0.86691353906   -0.08713739416  0.00054393171   
0.86681269362   -0.08715624868  0.00054618104   
0.86671165455   -0.08717514417  0.00054843528   
0.86661056840   -0.08719405325  0.00055069117   
0.86650919561   -0.08721302075  0.00055295404   
0.86640763198   -0.08723202877  0.00055522178   
0.86630579495   -0.08725109282  0.00055749623   
0.86620384813   -0.08727018229  0.00055977373   
0.86610178930   -0.08728929761  0.00056205434   
0.86599948369   -0.08730846406  0.00056434108   
0.86589689641   -0.08732768821  0.00056663472   
0.86579423949   -0.08734693035  0.00056893054   
0.86569135660   -0.08736621982  0.00057123202   
0.86558836397   -0.08738553485  0.00057353658   
0.86548508457   -0.08740490866  0.00057584818   
0.86538169402   -0.08742430835  0.00057816289   
0.86527813677   -0.08744374436  0.00058048196   
0.86517438333   -0.08746322226  0.00058280604   
0.86507042174   -0.08748274432  0.00058513543   
0.86496630713   -0.08750230022  0.00058746887   
0.86486199809   -0.08752189776  0.00058980731   
0.86475754507   -0.08754152750  0.00059214961   
0.86465274594   -0.08756122747  0.00059450031   
0.86454783704   -0.08758095326  0.00059685413   
0.86444274433   -0.08760071882  0.00059921271   
0.86433748687   -0.08762052061  0.00060157564   
0.86423201581   -0.08764036783  0.00060394401   
0.86412629114   -0.08766026806  0.00060631873   
0.86402055849   -0.08768017509  0.00060869429   
0.86391471514   -0.08770010826  0.00061107299   
0.86380849646   -0.08772011745  0.00061346079   
0.86370213350   -0.08774015919  0.00061585249   
0.86359556955   -0.08776024417  0.00061824938   
0.86348881685   -0.08778037014  0.00062065119   
0.86338182311   -0.08780054698  0.00062305908   
0.86327475362   -0.08782074355  0.00062546936   
0.86316755417   -0.08784097010  0.00062788324   
0.86306002167   -0.08786126497  0.00063030530   
0.86295243277   -0.08788157600  0.00063272930   
0.86284465728   -0.08790192777  0.00063515820   
0.86273659008   -0.08792234019  0.00063759435   
0.86262832732   -0.08794279513  0.00064003560   
0.86251995833   -0.08796327573  0.00064247994   
0.86241138505   -0.08798380056  0.00064492958   
0.86230261728   -0.08800436780  0.00064738431   
0.86219363138   -0.08802498196  0.00064984466   
0.86208444206   -0.08804564028  0.00065231030   
0.86197513407   -0.08806632676  0.00065477933   
0.86186556343   -0.08808706868  0.00065725500   
0.86175593263   -0.08810782774  0.00065973274   
0.86164604050   -0.08812864206  0.00066221709   
0.86153600676   -0.08814948900  0.00066470537   
0.86142577729   -0.08817037884  0.00066719878   
0.86131522822   -0.08819133510  0.00066970015   
0.86120456149   -0.08821231954  0.00067220490   
0.86109372108   -0.08823334281  0.00067471431   
0.86098272805   -0.08825440093  0.00067722791   
0.86087149214   -0.08827551108  0.00067974773   
0.86076007423   -0.08829666172  0.00068227242   
0.86064854864   -0.08831783879  0.00068480028   
0.86053682241   -0.08833905997  0.00068733343   
0.86042483983   -0.08836033586  0.00068987313   
0.86031273483   -0.08838164107  0.00069241636   
0.86020045067   -0.08840298639  0.00069496439   
0.86008801754   -0.08842436614  0.00069751656   
0.85997542916   -0.08844578151  0.00070007300   
0.85986255676   -0.08846725706  0.00070263665   
0.85974950902   -0.08848877213  0.00070520504   
0.85963627712   -0.08851032845  0.00070777838   
0.85952293080   -0.08853191276  0.00071035507   
0.85940926245   -0.08855356463  0.00071293986   
0.85929542766   -0.08857525448  0.00071552920   
0.85918155623   -0.08859695760  0.00071812015   
0.85906733572   -0.08861873355  0.00072071982   
0.85895292428   -0.08864055226  0.00072332461   
0.85883836980   -0.08866240460  0.00072593344   
0.85872368704   -0.08868428780  0.00072854597   
0.85860868736   -0.08870623789  0.00073116652   
0.85849355640   -0.08872821947  0.00073379084   
0.85837823657   -0.08875024357  0.00073642026   
0.85826266029   -0.08877232315  0.00073905633   
0.85814699815   -0.08879442563  0.00074169515   
0.85803110188   -0.08881657940  0.00074434012   
0.85791496102   -0.08883878649  0.00074699147   
0.85779865050   -0.08886103260  0.00074964751   
0.85768221409   -0.08888330941  0.00075230723   
0.85756560082   -0.08890562669  0.00075497180   
0.85744879864   -0.08892798679  0.00075764151   
0.85733175700   -0.08895039941  0.00076031751   
0.85721461725   -0.08897283753  0.00076299657   
0.85709720343   -0.08899533488  0.00076568273   
0.85697970829   -0.08901785457  0.00076837158   
0.85686197260   -0.08904042715  0.00077106676   
0.85674391788   -0.08906306772  0.00077377008   
0.85662578991   -0.08908572917  0.00077647591   
0.85650745217   -0.08910843773  0.00077918739   
0.85638894379   -0.08913118593  0.00078190362   
0.85627024247   -0.08915397808  0.00078462512   
0.85615129234   -0.08917682496  0.00078735318   
0.85603215006   -0.08919971571  0.00079008649   
0.85591279259   -0.08922265481  0.00079282560   
0.85579324429   -0.08924563762  0.00079556995   
0.85567353953   -0.08926865757  0.00079831875   
0.85555370061   -0.08929171039  0.00080107149   
0.85543364776   -0.08931481146  0.00080383002   
0.85531347561   -0.08933794262  0.00080659216   
0.85519316624   -0.08936110733  0.00080935832   
0.85507254048   -0.08938434013  0.00081213264   
0.85495182920   -0.08940759662  0.00081490980   
0.85483090210   -0.08943090191  0.00081769281   
0.85470965133   -0.08945427684  0.00082048416   
0.85458830114   -0.08947767823  0.00082327868   
0.85446669885   -0.08950113556  0.00082607990   
0.85434494614   -0.08952462925  0.00082888549   
0.85422293414   -0.08954818035  0.00083169794   
0.85410085985   -0.08957175086  0.00083451274   
0.85397850698   -0.08959538260  0.00083733486   
0.85385593215   -0.08961906466  0.00084016302   
0.85373317049   -0.08964279032  0.00084299639   
0.85361027577   -0.08966654919  0.00084583376   
0.85348712252   -0.08969036560  0.00084867801   
0.85336386958   -0.08971420884  0.00085152548   
0.85324038039   -0.08973810539  0.00085437934   
0.85311676443   -0.08976203408  0.00085723705   
0.85299294652   -0.08978600951  0.00086010036   
0.85286898541   -0.08981002034  0.00086296792   
0.85274477221   -0.08983408770  0.00086584224   
0.85262031965   -0.08985820917  0.00086872305   
0.85249566461   -0.08988237766  0.00087160949   
0.85237076840   -0.08990660070  0.00087450246   
0.85224565004   -0.08993087467  0.00087740153   
0.85212039139   -0.08995518371  0.00088030480   
0.85199507976   -0.08997951091  0.00088321026   
0.85186965429   -0.09000386809  0.00088611932   
0.85174391225   -0.09002829469  0.00088903668   
0.85161786195   -0.09005278914  0.00089196216   
0.85149166863   -0.09007731938  0.00089489194   
0.85136535463   -0.09010188110  0.00089782548   
0.85123875478   -0.09012650647  0.00090076665   
0.85111208497   -0.09015115352  0.00090371042   
0.85098519668   -0.09017585119  0.00090666026   
0.85085812417   -0.09020059285  0.00090961536   
0.85073078520   -0.09022539457  0.00091257765   
0.85060326822   -0.09025023917  0.00091554508   
0.85047557478   -0.09027512638  0.00091851761   
0.85034757878   -0.09030008082  0.00092149819   
0.85021942776   -0.09032507380  0.00092448338   
0.85009121640   -0.09035008685  0.00092747099   
0.84996284072   -0.09037514031  0.00093046343   
0.84983415625   -0.09040026242  0.00093346409   
0.84970537077   -0.09042541265  0.00093646812   
0.84957634883   -0.09045061750  0.00093947869   
0.84944713040   -0.09047586920  0.00094249487   
0.84931763855   -0.09050118285  0.00094551847   
0.84918804277   -0.09052652535  0.00094854552   
0.84905827601   -0.09055190985  0.00095157760   
0.84892829668   -0.09057734452  0.00095461569   
0.84879810141   -0.09060283007  0.00095765987   
0.84866762361   -0.09062837959  0.00096071170   
0.84853709792   -0.09065394719  0.00096376570   
0.84840634865   -0.09067956729  0.00096682599   
0.84827532915   -0.09070524910  0.00096989366   
0.84814417209   -0.09073096666  0.00097296561   
0.84801275082   -0.09075674485  0.00097604482   
0.84788110630   -0.09078257570  0.00097913033   
0.84774933168   -0.09080844095  0.00098221996   
0.84761728967   -0.09083436761  0.00098531693   
0.84748514177   -0.09086032402  0.00098841747   
0.84735274398   -0.09088633849  0.00099152496   
0.84722027534   -0.09091237588  0.00099463519   
0.84708758428   -0.09093846603  0.00099775174   
0.84695467517   -0.09096460813  0.00100087451   
0.84682146014   -0.09099081951  0.00100400556   
0.84668812589   -0.09101706350  0.00100714051   
0.84655452122   -0.09104336990  0.00101028293   
0.84642078170   -0.09106971206  0.00101342963   
0.84628684258   -0.09109610279  0.00101658214   
0.84615281729   -0.09112251975  0.00101973780   
0.84601863165   -0.09114897762  0.00102289835   
0.84588404908   -0.09117552309  0.00102606937   
0.84574933790   -0.09120210331  0.00102924455   
0.84561451455   -0.09122871506  0.00103242351   
0.84547951183   -0.09125537164  0.00103560784   
0.84534425564   -0.09128208775  0.00103879928   
0.84520874233   -0.09130886415  0.00104199793   
0.84507301483   -0.09133569242  0.00104520278   
0.84493715132   -0.09136255715  0.00104841200   
0.84480098442   -0.09138949150  0.00105162954   
0.84466470983   -0.09141645679  0.00105485078   
0.84452825698   -0.09144346704  0.00105807740   
0.84439151904   -0.09147054344  0.00106131193   
0.84425452119   -0.09149768108  0.00106455379   
0.84411737059   -0.09152485877  0.00106780043   
0.84398012152   -0.09155206580  0.00107105058   
0.84384267066   -0.09157932267  0.00107430669   
0.84370505319   -0.09160662248  0.00107756794   
0.84356710291   -0.09163399824  0.00108083827   
0.84342904062   -0.09166140619  0.00108411244   
0.84329081051   -0.09168885745  0.00108739180   
0.84315237465   -0.09171635960  0.00109067723   
0.84301371548   -0.09174391618  0.00109396918   
0.84287481890   -0.09177153005  0.00109726797   
